time,resultDescription
2025-09-01T05:45:51.0228623Z,"2025-09-01 05:45:51,022 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-16T16:28:41.352568Z,"2025-09-16 16:28:41,352 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-16T16:34:15.477353Z,"2025-09-16 16:34:15,476 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-16T16:41:21.1359466Z,"2025-09-16 16:41:21,135 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T05:56:26.1164578Z,"2025-09-17 05:56:26,115 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T05:57:50.9135747Z,"2025-09-17 05:57:50,913 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T06:10:30.8932504Z,"2025-09-17 06:10:30,892 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T06:20:56.7808187Z,"2025-09-17 06:20:56,780 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T06:34:04.8572278Z,"2025-09-17 06:34:04,856 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T06:38:26.9100983Z,"2025-09-17 06:38:26,902 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T06:38:38.1548036Z,"2025-09-17 06:38:38,153 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T06:40:28.3890495Z,"2025-09-17 06:40:28,388 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T06:44:59.2857683Z,"2025-09-17 06:44:59,285 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T06:51:31.925355Z,"2025-09-17 06:51:31,917 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T06:52:17.9342798Z,"2025-09-17 06:52:17,933 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T06:52:31.3132943Z,"2025-09-17 06:52:31,312 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T06:54:30.7698131Z,"2025-09-17 06:54:30,760 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T06:54:36.2318143Z,"2025-09-17 06:54:36,231 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T06:54:40.574552Z,"2025-09-17 06:54:40,573 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T06:54:55.3066979Z,"2025-09-17 06:54:55,306 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T06:56:29.2001292Z,"2025-09-17 06:56:29,199 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T07:05:34.9579367Z,"2025-09-17 07:05:34,957 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T07:05:58.4327133Z,"2025-09-17 07:05:58,430 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T07:08:47.941338Z,"2025-09-17 07:08:47,941 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T07:12:02.1810551Z,"2025-09-17 07:12:02,179 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T07:25:45.6473946Z,"2025-09-17 07:25:45,647 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T07:33:24.1716077Z,"2025-09-17 07:33:24,171 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T07:34:05.0522644Z,"2025-09-17 07:34:05,051 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T07:44:15.7709168Z,"2025-09-17 07:44:15,770 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T07:49:55.8742583Z,"2025-09-17 07:49:55,873 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T07:54:14.0946433Z,"2025-09-17 07:54:14,093 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T07:56:19.0716345Z,"2025-09-17 07:56:19,071 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T08:00:12.9516911Z,"2025-09-17 08:00:12,951 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T08:06:07.5827769Z,"2025-09-17 08:06:07,582 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T08:08:24.1143722Z,"2025-09-17 08:08:24,114 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T08:17:04.3720865Z,"2025-09-17 08:17:04,371 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T08:22:32.9834691Z,"2025-09-17 08:22:32,976 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T08:23:41.8383542Z,"2025-09-17 08:23:41,836 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T08:31:57.8008414Z,"2025-09-17 08:31:57,799 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T08:39:09.3272659Z,"2025-09-17 08:39:09,326 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T08:39:16.7124161Z,"2025-09-17 08:39:16,712 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T08:42:32.4517675Z,"2025-09-17 08:42:32,451 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T09:04:47.9044631Z,"2025-09-17 09:04:47,904 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T09:06:51.5277778Z,"2025-09-17 09:06:51,527 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T09:09:41.8638762Z,"2025-09-17 09:09:41,863 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T09:11:24.9897372Z,"2025-09-17 09:11:24,989 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T09:07:53.5946195Z,"2025-09-17 09:07:53,593 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T09:16:43.0483025Z,"2025-09-17 09:16:43,048 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T09:14:59.1035386Z,"2025-09-17 09:14:59,102 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T09:22:10.277452Z,"2025-09-17 09:22:10,274 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T09:32:16.5431442Z,"2025-09-17 09:32:16,542 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T09:43:55.2571088Z,"2025-09-17 09:43:55,256 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T11:27:09.7900784Z,"2025-09-17 11:27:09,789 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T11:52:41.2297148Z,"2025-09-17 11:52:41,229 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T12:06:50.2152502Z,"2025-09-17 12:06:50,214 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T12:07:59.4579145Z,"2025-09-17 12:07:59,457 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T12:15:56.6775825Z,"2025-09-17 12:15:56,676 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T12:19:56.0618279Z,"2025-09-17 12:19:56,061 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T12:25:30.7416987Z,"2025-09-17 12:25:30,740 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T12:26:48.6576537Z,"2025-09-17 12:26:48,656 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T12:54:40.294794Z,"2025-09-17 12:54:40,294 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T12:56:49.3627227Z,"2025-09-17 12:56:49,362 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T13:08:30.4067712Z,"2025-09-17 13:08:30,406 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T13:09:27.8896644Z,"2025-09-17 13:09:27,889 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T13:17:13.2676714Z,"2025-09-17 13:17:13,260 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T14:33:12.5777278Z,"2025-09-17 14:33:12,574 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T14:43:03.3050853Z,"2025-09-17 14:43:03,304 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T14:52:22.1748966Z,"2025-09-17 14:52:22,173 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T14:54:11.5112462Z,"2025-09-17 14:54:11,510 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T14:54:37.2373644Z,"2025-09-17 14:54:37,237 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T15:20:41.8624106Z,"2025-09-17 15:20:41,861 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T15:29:39.0044372Z,"2025-09-17 15:29:39,004 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T15:36:51.5684544Z,"2025-09-17 15:36:51,568 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T15:42:34.2006914Z,"2025-09-17 15:42:34,199 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T15:45:33.8689979Z,"2025-09-17 15:45:33,868 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T15:48:50.3348173Z,"2025-09-17 15:48:50,334 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-17T16:06:51.7717228Z,"2025-09-17 16:06:51,771 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T16:08:59.5123781Z,"2025-09-17 16:08:59,512 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-17T17:13:33.718582Z,"2025-09-17 17:13:33,717 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T05:47:19.5361867Z,"2025-09-18 05:47:19,526 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-18T06:38:07.9056549Z,"2025-09-18 06:38:07,905 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T06:41:38.0720131Z,"2025-09-18 06:41:38,063 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T07:02:20.8350384Z,"2025-09-18 07:02:20,834 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-09-18T07:02:54.1071421Z,"2025-09-18 07:02:54,106 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-18T07:20:28.3883807Z,"2025-09-18 07:20:28,387 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T07:22:19.1238645Z,"2025-09-18 07:22:19,123 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T07:24:03.7799964Z,"2025-09-18 07:24:03,778 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T07:33:42.7069204Z,"2025-09-18 07:33:42,706 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-18T07:36:26.0030887Z,"2025-09-18 07:36:26,002 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-18T07:37:32.6463607Z,"2025-09-18 07:37:32,646 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-18T07:42:22.5173463Z,"2025-09-18 07:42:22,517 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-18T07:42:30.9928258Z,"2025-09-18 07:42:30,992 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-18T07:48:08.3877065Z,"2025-09-18 07:48:08,381 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T07:49:26.7340634Z,"2025-09-18 07:49:26,732 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-18T07:49:51.9421369Z,"2025-09-18 07:49:51,935 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T07:50:55.5810252Z,"2025-09-18 07:50:55,580 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T08:19:00.7621456Z,"2025-09-18 08:19:00,761 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-18T08:23:31.268548Z,"2025-09-18 08:23:31,267 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-18T08:24:30.6107206Z,"2025-09-18 08:24:30,610 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-18T08:25:10.4340267Z,"2025-09-18 08:25:10,433 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T08:26:33.8722388Z,"2025-09-18 08:26:33,871 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-18T08:27:31.4126838Z,"2025-09-18 08:27:31,412 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T08:28:55.5079639Z,"2025-09-18 08:28:55,507 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-18T08:36:29.6656987Z,"2025-09-18 08:36:29,662 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
